id,author_year,cave_region_id,is_archival,description,region,archival_flag
10939,Kras między Pilicą a Wartą i jego praktyczne znaczenie 1980,47,,"Kras między Pilicą a Wartą i jego praktyczne znaczenie 1980: Przewodnik LII Zjazdu PTG: 84-98, 11-14 września 1980 Bełchatów. ",Wyżyna Śląsko-Krakowska,
15821,Krasiński J. 1821,47,,"Krasiński J. 1821: Przewodnik dla podrużuiących w Polsce i Rzeczpospolitey Krakowskiej. Drukarnia N. Glücksberga, Warszawa, 124 ss.",Wyżyna Śląsko-Krakowska,
15153,[Krasiński J.W.] J.H.K. 1820,47,,"[Krasiński J.W.] J.H.K. 1820: Guide de voyageur en Pologne et dens la République de Cracovie. N. Glücksberg, Varsovie, 111 ss.",Wyżyna Śląsko-Krakowska,
15823,Krauss A. 1970,47,,"Krauss A. 1970: Sprawozdanie działu Wojewódzkiego Konserwatora Zabytków w Krakowie za rok 1968. Materiały Archeologiczne, 11: 279–284.",Wyżyna Śląsko-Krakowska,
10941,Krawczyk M. 1995a,47,,"Krawczyk M. 1995a: Jaskinia Małotowa. Jaskinie Wyżyny, Informator 5: 6, Kraków,.",Wyżyna Śląsko-Krakowska,
10940,Krawczyk M. 2005,47,,Krawczyk M. 2005: Jaskinia Wiślana (Pychowicka) - uzupełnienia do historii eksploracji. IA Interklubowy Aperiodyk 4: 22.,Wyżyna Śląsko-Krakowska,
13820,Krawczyk S. 1977,41,,"Krawczyk S. 1977: Przegląd działalności jaskiniowej i powierzchniowej Speleoklubu PTTK w Dąbrowie Górniczej za lata 1975;1976. Biuletyn Informacyjny Aven za lata 1973-1977, ss. nlb.[6] Dąbrowa Górnicza.",Tatry,
14226,Krawczyk W. 2006,39,,"Krawczyk W. 2006: Badania hydrochemiczne Jaskini Niedźwiedziej i jej sąsiedztwa. [W:] Ciężkowski W. (red.), Jaskinia Niedźwiedzia w Kletnie. 40 lat eksploracji, badań, ochrony i turystyki,: 207-212. Wydawnictwo „Maria”, Wrocław – Kletno – Nowa Ruda.",Sudety,
10942,"Krawczyk W.E., Polonius A. 1998",47,,"Krawczyk W.E., Polonius A. 1998: Wstępne wyniki badań hydrochemicznych w Jaskini Zegarowej, Materiały XVII Szkoły Speleologicznej, s. 58, 16-20. 02. 1998 Ojców. ",Wyżyna Śląsko-Krakowska,
10505,Krawczyński Ś. 1983,30,,"Krawczyński Ś. 1983: Raptularz świętokrzyski. Wyd. Łódzkie, ss.220, Łódź.",Region Świętokrzyski,
10043,Krażewski S.R. 1966,18,,"Krażewski S.R. 1966: Z zagadnień krasu w wapieniach malmu antyklinorium kujawskiego. Czasop. Geogr. 37, 2: 153-159.",Niż Polski,
15825,Kreczmański R. 2008,47,,"Kreczmański R. 2008: Śladami starej pocztówki. Ojców i okolice. [b.w.], Warszawa, 199 ss.",Wyżyna Śląsko-Krakowska,
13821,Kreutz F. 1869,41,,"Kreutz F. 1869: Tatry i wapienie ryfowe Galicji. Spraw. Kom. Fizjogr., 3, Kraków., fide Z. Wójcik 1963",Tatry,
10089,Kreutz S. 1925,29,,"Kreutz S. 1925: W sprawie ochrony przyrody nieożywionej. Ochrona Przyr. 5: 58-68, Warszawa-Kraków. Krótkie opisanie Buska i jego okolic. 1842: Druk. Banku Polskiego, Warszawa.",Niecka Nidziańska,
10943,Kreutz S. 1925,47,,"Kreutz S. 1925: W sprawie ochrony przyrody nieożywionej - Groty Olsztyńskie. Ochrona Przyrody 5: 58-68, Kraków.",Wyżyna Śląsko-Krakowska,
13822,Kroebl A. 1903,41,,"Kroebl A. 1903: Kronika turystyczna za r. 1902. Pamiętnik Tow. Tatrzańskiego 24: 133-139, Kraków.",Tatry,
16902,Krolak J. 1972,41,,"Krolak J. 1972: Im Bauch der Berge, Poseidon 7, Potsdam.",Tatry,
13823,Kronika – jaskinie 2000,41,,"Kronika – jaskinie, 2000: Dewiator 16, Zakopane.",Tatry,
13824,Kronika – jaskinie 2002,41,,"Kronika – jaskinie, 2002: Dewiator 18: 40-43, Zakopane.",Tatry,
13825,Kronika – jaskinie 2005,41,,"Kronika – jaskinie, 2005: Dewiator 19: 21-29, Zakopane.",Tatry,
13826,Kronika – jaskinie 2008,41,,"Kronika – jaskinie, 2008: Dewiator 20: 41-46, Zakopane.",Tatry,
15827,Kronika 1910,47,,"Kronika 1910: Kronika krajoznawcza. Ziemia, 1(41 z 08.10.): 656–656.",Wyżyna Śląsko-Krakowska,
13834,Kronika 1950,41,,"Kronika 1950: Grotołaz 3, ss.nlb.[4] Kraków.",Tatry,
10180,Kronika 1951,19,,Kronika 1951: Grotołaz 6/7: [32].,Pieniny,
13835,Kronika 1952,41,,"Kronika 1952: Grotołaz nr 9-10: 39-44, Kraków.",Tatry,
14973,Kronika 1952,19,,Kronika 1952. Grotołaz 9/10: 38–43.,Pieniny,
13836,Kronika 1953,41,,"Kronika 1953: Grotołaz 13/14, ss. nlb.[6] Kraków.",Tatry,
14974,Kronika 1953,19,,Kronika 1953. Grotołaz 13/14: 38–44.,Pieniny,
12873,Kronika 1955,41,,"Kronika 1955: Wiercica 2A: 12-16, Warszawa.",Tatry,
12874,Kronika 1957,41,,"Kronika 1957: Wiercica 3A: 3-4, Warszawa.",Tatry,
12875,Kronika 1959,41,,"Kronika 1959: Daty z Kroniki Speleoklubu Warszawskiego. Speleologia I, z. 1-2: 115-116, Warszawa.",Tatry,
12876,Kronika 1960,41,,"Kronika 1960: Z działalności Sekcji Taternictwa Jaskiniowego Taternik 2:3, Warszawa.",Tatry,
12877,Kronika 1962,41,,"Kronika 1962: Wiercica 3/4: 20-21, Warszawa.",Tatry,
13129,Kronika 1963,41,,"Kronika 1963: Wiercica 5, ss. nlb.[2] Warszawa.",Tatry,
13130,Kronika 1964,41,,Kronika 1964: Wiercica II: ss. nlb.[2] Warszawa.,Tatry,
13131,Kronika 1965a,41,,Kronika 1965a: Wiercica V: ss. nlb.[1] Warszawa.,Tatry,
13132,Kronika 1965b,41,,Kronika 1965b: Wiercica VI: ss. nlb.[2] Warszawa.,Tatry,
13133,Kronika 1966,41,,Kronika 1966: Wiercica VIII: ss. nlb.[2] Warszawa.,Tatry,
13134,Kronika 1966b,41,,Kronika 1966b: Wiercica VII: ss.nlb [2] Warszawa.,Tatry,
13135,Kronika 1967,41,,Kronika 1967: Wiercica 11: ss. nlb.[3] Warszawa.,Tatry,
13136,Kronika 1969,41,,Kronika 1969: Wiercica 14: ss. nlb.[3] Warszawa.,Tatry,
13137,Kronika 1970,41,,Kronika 1970: Wiercica 17: ss. nlb.[2] Warszawa.,Tatry,
13138,Kronika 1971,41,,Kronika 1971: Wiercica 18: ss. nlb.[1] Warszawa.,Tatry,
13139,Kronika 1972,41,,Kronika 1972: Wiercica 20: ss. nlb.[1] Warszawa.,Tatry,
13140,Kronika 1975a,41,,Kronika 1975a: Wiercica 25: ss. nlb.[1] Warszawa.,Tatry,
13141,Kronika 1975b,41,,Kronika 1975b: Wiercica 26: ss. nlb.[1] Warszawa.,Tatry,
13142,Kronika 1975c,41,,Kronika 1975c: Wiercica 27: ss. nlb.[1] Warszawa.,Tatry,
12204,[Kronika] 1976,41,,"[Kronika] 1976: Okres od 1.07.1972 do 15.12.1975r, Jamnik 4: 33-38, Kraków.",Tatry,
13143,Kronika 1976,41,,Kronika 1976: Wiercica 30: nlb.[1] Warszawa.,Tatry,
13144,Kronika 1977,41,,"Kronika 1977: Kronika 1976. Jamnik 5: 32-35, Kraków.",Tatry,
13145,Kronika 1978,41,,Kronika 1978: Wiercica 35: ss. nlb.[1] Warszawa.,Tatry,
13146,Kronika 1979a,41,,Kronika 1979a: Wiercica 36: ss. nlb.[2] Warszawa.,Tatry,
13147,Kronika 1979b,41,,Kronika 1979b: Wiercica 37: ss. nlb.[1] Warszawa.,Tatry,
13148,Kronika 1980a,41,,Kronika 1980a: Wiercica 39 (51): ss. nlb.[2] Warszawa.,Tatry,
13149,Kronika 1980b,41,,Kronika 1980b: Wiercica 40 (52): ss. nlb.[1] Warszawa.,Tatry,
13150,Kronika 1980c,41,,Kronika 1980c: Wiercica 41 (53): ss. nlb.[2] Warszawa.,Tatry,
13151,Kronika 1981,41,,"Kronika 1981: Letni obóz tatrzański, Eksplorancik 4: 5-6, Kraków.",Tatry,
13152,Kronika 1981a,41,,"Kronika 1981a: Wiercica 42 (54): 48-50, Warszawa.",Tatry,
13153,Kronika 1981b ,41,,Kronika 1981b: Eksplorancik II/I: ss. nlb.[2] Kraków.,Tatry,
13154,Kronika 1981c,41,,"Kronika 1981c: Eksplorancik 4: 2-6, Kraków.",Tatry,
13155,Kronika 1982a,41,,"Kronika 1982a: Wiercica 43 (55): 42-43, Warszawa.",Tatry,
13156,Kronika 1982b,41,,"Kronika 1982b: Kronika 1976 Biuletyn Speleoklubu Tatrzańskiego, [1]: 18-20, Zakopane.",Tatry,
13468,Kronika 1982c,41,,"Kronika 1982c: Biuletyn Speleoklubu Tatrzańskiego, [1]: 17-18, Zakopane.",Tatry,
13469,Kronika 1983a,41,,"Kronika 1983a: Wiercica 45 (57): 51-52, Warszawa.",Tatry,
13470,Kronika 1983b,41,,"Kronika 1983b: Meander 6: 46-49, Katowice.",Tatry,
13471,Kronika 1983c,41,,"Kronika 1983c: Meander 7: 79-80, Katowice.",Tatry,
13472,Kronika 1983d,41,,"Kronika 1983d: Kronika 1982. Eksplorancik 5: 33-42, Kraków.",Tatry,
13473,Kronika 1984a,41,,"Kronika 1984a: Wiercica 48 (60): 66-69, Warszawa.",Tatry,
13474,Kronika 1984b,41,,"Kronika 1984b: Wiercica 49 (61): 40-41, Warszawa.",Tatry,
13475,Kronika 1984c,41,,"Kronika 1984c: Kronika 1983. Eksplorancik 6 A: 7-18, Kraków.",Tatry,
13476,Kronika 1984d,41,,"Kronika 1984d: Kronika 1984. Eksplorancik 6 A: 18-22, Kraków.",Tatry,
13477,Kronika 1985a,41,,"Kronika 1985a: Wiercica 51 (63): 47-51, Warszawa.",Tatry,
13478,Kronika 1985b,41,,"Kronika 1985b: Kronika 1984. Eksplorancik 1: 2-7, Kraków.",Tatry,
13479,Kronika 1986a,41,,"Kronika 1986a: Wiercica 53 (65): 68-74, Warszawa.",Tatry,
13480,Kronika 1986b,41,,"Kronika 1986b: Eksplorancik 1: 2-7, Kraków.",Tatry,
13481,Kronika 1986c,41,,"Kronika 1986c: Gacek 21/42: 78, Kraków.",Tatry,
13482,Kronika 1986d,41,,"Kronika 1986d: Kronika 1986. Eksplorancik 2-3/86: 2-10, Kraków.",Tatry,
13483,Kronika 1986e,41,,"Kronika 1986e: Wiercica 54 (66): 36-39, Warszawa.",Tatry,
13484,Kronika 1987a,41,,"Kronika 1987a: Meander 12: 94-98, Katowice.",Tatry,
13485,Kronika 1987b,41,,"Kronika 1987b: Wiercica 55: 61, Warszawa.",Tatry,
13486,Kronika 1987c,41,,Kronika 1987c: Letni obóz tatrzaski 87. Eksplorancik 1-2: 2-9; Kraków.,Tatry,
13487,Kronika 1988a,41,,"Kronika 1988a: Eksplorancik 1: 2-4, Kraków.",Tatry,
13488,Kronika 1988b,41,,"Kronika 1988b: Wiercica 58 (70): 40, Warszawa.",Tatry,
13827,Kronika 1988c,41,,"Kronika 1988c: Wiercica 61 (73): 40, Warszawa.",Tatry,
13489,Kronika 1992,41,,"Kronika 1992: Wiercica 71 (83): 20-22, Warszawa.",Tatry,
13490,Kronika 1994a,41,,"Kronika 1994a: Wiercica 72 (84): 45-47, Warszawa.",Tatry,
13491,Kronika 1994b,41,,"Kronika 1994b: Wiercica 73 (85): 25-29, Warszawa.",Tatry,
13492,Kronika 1995,41,,"Kronika 1995: Wiercica 74(86): 33-36, Warszawa.",Tatry,
13493,Kronika 1996,41,,"Kronika 1996: Wiercica 75 (87) 29-33, Warszawa.",Tatry,
13494,Kronika 1998,41,,"Kronika 1998: Wiercica 76 (88): 40-44, Warszawa.",Tatry,
13495,Kronika 1999,41,,"Kronika 1999: Wiercica 77 (89): 27-34, Warszawa.",Tatry,
13333,Kronika 2000,41,,"Kronika 2000: Wiercica 78 (90): 21-24, Warszawa.",Tatry,
13828,Kronika działalności członków ST w jaskiniach tatrzańskich 1986,41,,"Kronika działalności członków ST w jaskiniach tatrzańskich, 1986: Biuletyn Speleoklubu Tatrzańskiego 5: 3-5, Zakopane.",Tatry,
13831,Kronika KKTJ 1988,41,,"Kronika KKTJ, 1988: Eksplorancik 2-3: 57-59, Kraków.",Tatry,
13829,"Kronika KKTJ 1988/1989, 1989",41,,"Kronika KKTJ 1988/1989, 1989: Eksplorancik 1-3: 45-48, Kraków.",Tatry,
13830,Kronika KKTJ 1989/1990,41,,"Kronika KKTJ 1989/1990: Eksplorancik 2(16): 46-48, Kraków.",Tatry,
13832,Kronika ST 1996,41,,"Kronika ST, 1996: Dewiator 13: 17, Biuletyn Speleoklubu Tatrzańskiego, Zakopane.",Tatry,
13833,Kronika Żałobna 1975,41,,"Kronika Żałobna, 1975: Marysia Markowicz-Łohinowicz. Speleologia VIII, z. 2: 77-90, Warszawa.",Tatry,
13335,Kropiwnicka M. 1970,41,,"Kropiwnicka M. 1970: Obóz treningowy - Tatry /lipiec 1970/. Wiercica 17: 2-3, Warszawa.",Tatry,
13336,Kropiwnicka M. 1975,41,,"Kropiwnicka M. 1975: Obóz zimowy 1975/75. Wiercica 26: 1-3, Warszawa.",Tatry,
13399,Kropiwnicka M. 1976b,41,,"Kropiwnicka M. 1976b: MW-25 /III etap wyprawy/. Wiercica 30, ss.nlb.[4] Warszawa.",Tatry,
13400,Kropiwnicka M. 1979,41,,"Kropiwnicka M. 1979: Inwentaryzacja w lecie 1978 roku czyli jak żółw doganiał wampira. Wiercica 36, ss. nlb.[5] Warszawa.",Tatry,
12243,"Kropiwnicka M., Burkacki M. 1976",41,,"Kropiwnicka M., Burkacki M. 1976: Tatrzańskie lato'76. Wiercica 31, ss. nlb.[14] Warszawa.",Tatry,
13401,"Kropiwnicka M., Burkacki M. 1976",41,,"Kropiwnicka M., Burkacki M. 1976: Tatrzańskie lato'76. Wiercica 31, ss. nlb.[14] Warszawa.",Tatry,
13402,"Kropiwnicka M., Burkacki M. 1977a",41,,"Kropiwnicka M., Burkacki M. 1977a: Inwentaryzacja w grudniu 1976. Wiercica 32, ss. nlb.[3] Warszawa.",Tatry,
13403,"Kropiwnicka M., Burkacki M. 1977b",41,,"Kropiwnicka M., Burkacki M. 1977b: MW 26. Wiercica 32, ss. nlb.[6] Warszawa.",Tatry,
13334,"Kropiwnicka M., Burkacki M. 1977c",41,,"Kropiwnicka M., Burkacki M. 1977c: Inwentaryzacyjne lato 1977. Wiercica 34: 3, Warszawa.",Tatry,
13404,"Kropiwnicka M., Burkacki, W. 1975",41,,"Kropiwnicka M., Burkacki, W. 1975: Inwentaryzacja jaskiń, sezon letni 1975. Wiercica 27, ss. nlb.[2] Warszawa.",Tatry,
12205,"[Kropiwnicka M., Sendal G.] 1963",41,,"[Kropiwnicka M., Sendal G.] MKiGS, 1963: MW-9 Wywiad. Wiercica 6, ss. nlb.[6] Warszawa.",Tatry,
10181,Krościenko nad Dunajcem. 183.41 [brak r. wyd.],19,,"Krościenko nad Dunajcem. 183.41 [brak r. wyd.]: Mapa topogr., 1:25000. Opracow. 1990 r. w OPGK Rzeszów. Wyd. 1. Państw. Przeds. Geodez. - Kartogr.",Pieniny,
13405,Krośkiewicz Z. 1984,41,,"Krośkiewicz Z. 1984: Partie Waldiego i Sala Andrzeja w Wielkiej Litworowej. Wiercica 47 (59): 25, Warszawa.",Tatry,
16065,Królik H. 2006,47,,"Królik H. 2006: Typology and classification of bifacies from the Wylotne site in Ojców. [W:] Kozłowski S.K. (red.), Wylotne and Zwierzyniec. Paleolithic Sites in Southern Poland: 247–277. Polish Academy of Arts and Sciences, Kraków.",Wyżyna Śląsko-Krakowska,
13406,Królikowski J. 1970,41,,"Królikowski J. 1970: Wyprawa po kości niedźwiedzia jaskiniowego -Ursus spelaeus w jaskini w Kopie Magury. Wierchy 38: 307, Kraków.",Tatry,
13407,Krótko o Przemkowych Partiach 1999,41,,"Krótko o Przemkowych Partiach, 1999: Jaskinie 1(14): 4, Kraków.",Tatry,
11790,Kruczek Z. 1983,40,,Kruczek Z. 1983: Województwo Tarnowskie. Warszawa.,Karpaty,
16067,Kruk J. 1990,47,,"Kruk J. 1990: Osadnictwo przeddziejowe na Wyżynie Krakowskiej. [W:] Partyka J. (red.), Jurajskie Parki Krajobrazowe województwa krakowskiego: 21–22. Informator krajoznawczy. Zarząd Zespołu Jurajskich Parków Krajobrazowych Województwa Krakowskiego, Kraków.",Wyżyna Śląsko-Krakowska,
11791,"Krukar W., 1999",40,,"Krukar W. 1999: Okolice Komańczy i Woli Michowej. Pogranicze Beskidu Niskiego i Bieszczadów. Mapa turystyczno-nazewnicza z opisem krajoznawczym 1:40 000. PTR Kartografia, Warszawa.",Karpaty,
11792,Krukar W. 2000,40,,"Krukar W. 2000: Dukla i okolice. Mapa turystyczno-nazewnicza 1 : 40 000. PTR Kartografia, Warszawa.",Karpaty,
11793,Krukar W. 2003,40,,"Krukar W. 2003: Bieszczady Wysokie. Bieszczadzki Park Narodowy. Mapa turystyczno-nazewnicza 1:40 000. Wydawnictwo „Ruthenus”, Krosno.",Karpaty,
16069,Krukowski S. 1920,47,,"Krukowski S. 1920: Pierwociny krzemieniarskie górnictwa, transportu i handlu w holocenie Polski. Wiadomości Archeologiczne, 5(1–2): 186–206.",Wyżyna Śląsko-Krakowska,
10944,Krukowski S. 1921,47,,"Krukowski S. 1921: Badania jaskiń pasma krakowsko-wieluńskiego w roku 1914. Ksiąónica Polska Towarzystwa Nauczania Szkół Wyószych, Lwów. (Archiwum Nauk Antropologicznych. Towarzystwo Naukowe Warszawskie t. I, Lwów-Warszawa.) ",Wyżyna Śląsko-Krakowska,
10945,Krukowski S. 1922,47,,"Krukowski S. 1922: Recenzja pracy Kozłowskiego o paleolicie polskim i uwagi o materiałach uwzględnionych przez tegoż. Przegląd Arch. 2: 147-160, Poznań.",Wyżyna Śląsko-Krakowska,
16071,Krukowski S. 1924,47,,"Krukowski S. 1924: Doliny Prądnika i Sąspówki jako teren przedhistoryczny. Ochrona Przyrody, 4: 85–92.",Wyżyna Śląsko-Krakowska,
10946,Krukowski S. 1927,47,,"Krukowski S. 1927: Nowe materiały paleolityczne w dawnych zbiorach Muzeum Archeologicznego PAU. Sprawozdanie z Czynności i Pos. PAU. 31, 5: 7-11, Kraków.",Wyżyna Śląsko-Krakowska,
16073,Krukowski S. 1928,47,,"Krukowski S. 1928: Paleolit i mezolit w „Archeologii Polski” Włodzimierza Antoniewicza”. Przegląd Archeologiczny, 4: 162–172.",Wyżyna Śląsko-Krakowska,
10947,Krukowski S. 1939,47,,"Krukowski S. 1939: Paleolit. [W:] Prehistoria ziem polskich. Polska Akademia Umiejętności. Encyklopedia Polska, t. IV: 1-117. Kraków. (Encyklopedia Polska. Tom IV. Część I. Dział V)",Wyżyna Śląsko-Krakowska,
11794,Krygowski W. 1951,40,,"Krygowski W. 1951: Przez gorczańskie lasy. Wierchy, 20: 130-141, Kraków.",Karpaty,
11795,Krygowski W. 1957,40,,"Krygowski W. 1957: Bieszczady. Sport i Turystyka, wyd. I, ss. 214, Warszawa.",Karpaty,
11796,Krygowski W. 1965,40,,"Krygowski W. 1965: Beskidy. (t. II). Średni (część wschodnia) – Wyspowy – Sądecki – Pogórze Rożnowskie i Ciężkowickie. ss. 352, Warszawa.",Karpaty,
14709,Krygowski W. 1967,40,,Krygowski W. 1967: Beskidy. Beskid Niski i Pogórze. Przewodnik. Wyd. Sport i Turystyka. Warszawa.,Karpaty,
11797,Krygowski W. 1968,40,,"Krygowski W. 1968: Beskidy: Makowski, (cz. wsch.), Wyspowy, Sądecki, Pogórze Rożnowskie i Ciężkowickie. wyd I, ss. 352, Sport i Turystyka. Warszawa.",Karpaty,
11798,Krygowski W. 1970,40,,"Krygowski W. 1970: Bieszczady i Pogórze Strzyżowsko-Dynowskie. Przewodnik: 55: 366-367, wyd. I, Sport i Turystyka, Warszawa.",Karpaty,
11880,Krygowski W. 1972,40,,"Krygowski W. 1972: Od Beskidu Śląskiego po Bieszczady. Przewodnik. wyd. I, ss. 252, Sport i Turystyka, Warszawa.",Karpaty,
11881,Krygowski W. 1977,40,,"Krygowski W. 1977: Beskid Niski, Pogórze Ciężkowickie (część zachodnia) i Pogórze Strzyżowsko-Dynowskie (część zachodnia), ss. 240, Warszawa.",Karpaty,
12206,[Krygowski W.] x.y. 1961,41,,"[Krygowski W.] x.y. 1961: Działalność speleologów zakopiańskich. Wierchy 29: 202-203, Kraków.",Tatry,
14227,Kryza H. 1983,39,,Kryza H. 1983: Wody podziemne północnej części masywu Śnieżnika. II Ogólnopolskie Sympozjum nt. Współczesne problemy hydrogeologii regionalnej. Lądek Zdrój. 13 16 października 1982. Wyd. Uniw. Wrocł. Wrocław.,Sudety,
11882,Krzanowski A.1951,40,,"Krzanowski A.1951: Nowe jaskinie na terenie Polski. Chrońmy przyrodę ojczystą 7, 3-4: 54, Kraków.",Karpaty,
11883,Krzanowski A.1952,40,,"Krzanowski A.1952: Dalsze wiadomości o jaskiniach w okolicy Dukli. Chrońmy przyrodę ojczystą 8, 1: 47-48, Kraków-Warszawa.",Karpaty,
14821,"Krzemień M.P., Partyka J. 1987",47,,"Krzemień M.P., Partyka J. 1987: Jaskinia Wierzchowska Górna. PTTK ""Kraj"", Warszawa-Kraków.",Wyżyna Śląsko-Krakowska,
16075,"Krzemień M.P., Partyka J. 1990",47,,"Krzemień M.P., Partyka J. 1990: Jaskinia Łokietka. Wydawnictwo „Karpaty”, Kraków, [24] ss.",Wyżyna Śląsko-Krakowska,
10948,Krzemiński T. 1965,47,,"Krzemiński T. 1965: Przełom Warty Przez Wyżynę Wieluńską. Acta geogr. Uniw. Łódz. 21: 1-95, Łódź.",Wyżyna Śląsko-Krakowska,
10949,Krzemiński T. 1974,47,,"Krzemiński T. 1974: Geneza młodoplejstoceńskiej rzeźby glacjalnej w dorzeczu środkowej . Acta Geogr. Uniw. Łódz. 21: 1-171, Łódź.",Wyżyna Śląsko-Krakowska,
15155,[Krzywicki L.] L.K. 1904,47,,"[Krzywicki L.] L.K. 1904: Ojców. [W:] Wielka Encyklopedya Powszechna Ilustrowana. Serya II. Tom III: 990–993. Nakładem Komitetu Redakcyjnego, Warszawa.",Wyżyna Śląsko-Krakowska,
13408,Krzyżanowski J. 1934,41,,"Krzyżanowski J. 1934: Na szlakach tatrzańskich poszukiwaczy skarbów. Wierchy 12: 78-91, Kraków.",Tatry,
11884,Książkiewicz M. 1953,40,,"Książkiewicz M. 1953: Karpaty fliszowe między Olzą a Dunajcem. W: Regionalna geologia Polski, T. 1, Karpaty, Z. 2 Tektonika. Kraków.",Karpaty,
11885,Książkiewicz M. 1958,40,,"Książkiewicz M. 1958: Stratygrafia serii magurskiej w Beskidzie Średnim. Z badań geologicznych w Karpatach, t. 3, Biul. Inst. Geol. 135: 43-96, Warszawa.",Karpaty,
11886,Książkiewicz M. 1972,40,,"Książkiewicz M. 1972: Karpaty. Budowa geologiczna Polski, t. IV, Tektonika cz. 3, Wyd. Geol. Warszawa.",Karpaty,
16077,Kubasiewicz M. 1957,47,,"Kubasiewicz M. 1957: Kości niedźwiedzia jaskiniowego z Jerzmanowic. Wszechświat, [b.t.], (12): 350–351.",Wyżyna Śląsko-Krakowska,
10950,Kubasiewicz M. 1959,47,,"Kubasiewicz M. 1959: Szczątki niedźwiedzia jaskiniowego z Jaskini Nietoperzowej. Przegląd Zoologiczny 3(3): 171-176, Wrocław.",Wyżyna Śląsko-Krakowska,
10951,Kubiak H. 1989,47,,"Kubiak H. 1989: Nieparzystokopytne - Perissodactyla. [W:], Kowalski K., (red.). Historia i ewolucje lądowej fauny Polski. Folia Quarternaria, 49-50: 197-201, Kraków.",Wyżyna Śląsko-Krakowska,
13409,"Kubica J., Jethon Z. 1973",41,,"Kubica J., Jethon Z. 1973: Characteristics of physical performantes of sport speleologist. [W:] International Speleologia - abstract of papers, 189, Ołomouc.",Tatry,
16079,Kubicha J. 1997,47,,"Kubicha J. 1997: Okres lateński i młodszy okres rzymski. [W:] Tunia K. (red.), Z archeologii Małopolski. Historia i stan badań zachodniomałopolskiej wyżyny lessowej: 287–329. Instytut Archeologii i Etnologii PAN, Oddział w Krakowie, Kraków.",Wyżyna Śląsko-Krakowska,
13410,Kubin R. 1986,41,,"Kubin R. 1986: Śnieżna Studnia. BST [Biuletyn Speleoklubu Tatrzańskiego] 5: 3-5, Zakopane.",Tatry,
13411,Kubin R. 1989,41,,"Kubin R. 1989: Jaskinia Zimna - Kręty Korytarz. Dewiator 2(7): 12-13, Biuletyn Speleoklubu Tatrzańskiego, Zakopane.",Tatry,
